"Dist.Code","Year","Dist.Name","State.Name","RICE.AREA..1000.ha.","RICE.YIELD..kg.per.ha.","nitrogen","phosphate","potash","prec_grow","prec_harvest","et_grow","et_harvest","maxT_grow","maxT_harvest","minT_grow","minT_harvest","runoff_grow","runoff_harvest","windspeed_grow","windspeed_harvest","RICE.IRRIGATED.AREA..1000.ha.","RA.IA","Cluster"
6,2013,"Surguja","Chhattisgarh",116.89,1732,3825.57207967146,1349.45304640657,311.412241478439,321.486,0.085,110.336,41.675,29.77,24.555,21.858,10.175,170.576,0,1.068,0.5055,4.34,112.55,1
6,2014,"Surguja","Chhattisgarh",117.27,1762,2653.15308172485,1417.70038767967,758.956028747433,245.106,0.24,102.44,37.83,30.676,24.455,22.288,10.815,111.73,0.005,1.1386,0.497,4.4,112.87,1
6,2015,"Surguja","Chhattisgarh",116.48,1435,2815.32399178645,1353.5023835729,439.619916221766,215.266,2.89,107.266,38.905,30.776,25.865,22.288,11.51,76.996,0.15,1.1164,0.5325,4.22,112.26,1
7,1990,"Jabalpur","Madhya Pradesh",135.5,825,1067.08336755647,749.228747433265,46.5429979466119,348.73,9.5,115.248,43.68,30.698,27.76,22.664,11.325,206.692,0.475,1.6044,0.8995,5.05,130.45,1
7,1991,"Jabalpur","Madhya Pradesh",138.4,542,1260.36645585216,811.643531827516,53.9163203285421,229.196,8.59,104.412,34.085,32.006,26.775,22.932,11.14,107.038,0.425,1.6924,0.7795,12.04,126.36,1
7,1992,"Jabalpur","Madhya Pradesh",144.8,659,1399.92758932238,770.930661190965,30.3277207392197,216.31,0.61,85.196,35.74,31.778,26.675,23.786,11.69,104.882,0.035,1.554,0.699,13.13,131.67,1
7,1993,"Jabalpur","Madhya Pradesh",147.3,680,1412.3741026694,1018.71107186858,40.1067351129363,224.666,1.35,101.772,37.42,31.766,27.455,23.652,10.12,96.75,0.08,1.8972,0.795,11.98,135.32,1
7,1994,"Jabalpur","Madhya Pradesh",149,758,1396.21872689938,983.657002053388,64.287227926078,327.336,0.105,116.972,38.54,30.458,27.09,22.806,10.97,182.564,0,1.7438,0.829,10.86,138.14,1
7,1995,"Jabalpur","Madhya Pradesh",152.4,739,1390.41373305955,979.92887063655,63.8390143737166,210.81,10.26,98.206,45.78,32.158,27.545,24.288,12.28,87.988,0.51,2.0438,1.337,11.8,140.6,1
7,1996,"Jabalpur","Madhya Pradesh",153.2,563,1373.32632443532,967.745839835729,62.8906447638604,207.904,1.39,94.61,39.675,31.216,28.155,23.882,10,83.432,0.065,1.8214,0.625,13,140.2,1
7,1997,"Jabalpur","Madhya Pradesh",161.8,533,1673.40404106776,1072.22567556468,83.3652073921971,190.972,54.845,93.018,66.12,31.428,25.35,23.042,13.455,67.954,2.74,1.4996,0.779,9.82,151.98,1
7,1998,"Jabalpur","Madhya Pradesh",56.1,513,589.374850102669,469.055901437372,21.8548090349076,237.71,16.135,99.922,45.5,32.424,27.88,24.276,11.1,112.806,0.805,1.475,0.669,1.92,54.18,1
7,1999,"Jabalpur","Madhya Pradesh",54.3,1168,605.94786036961,325.492262833676,20.2437535934292,311.808,1.56,96.428,41.81,31.308,28.38,22.958,10.895,183.826,0.075,1.6538,0.614,1.29,53.01,1
7,2000,"Jabalpur","Madhya Pradesh",56.2,552,776.640147843942,323.462735112936,25.1896016427105,211.64,0.045,100.764,34.53,31.912,28.99,23.184,11.325,87.276,0,1.4392,0.5895,2.58,53.62,1
7,2001,"Jabalpur","Madhya Pradesh",61.3,894,777.017149897331,408.023876796715,51.3560574948665,193.05,0.995,110.81,34.93,31.43,27.96,22.884,11.53,58.08,0.05,1.343,0.646,2.44,58.86,1
7,2002,"Jabalpur","Madhya Pradesh",61.5,792,792.94841889117,549.499342915811,45.5983983572895,169.06,2.97,101.42,39.07,32.192,28.66,23.648,12.225,40.038,0.14,1.4824,0.5975,7.91,53.59,1
7,2003,"Jabalpur","Madhya Pradesh",67.4,1165,953.71968788501,638.918784394251,108.980402464066,227.81,3.605,94.82,36.745,31.676,28.19,23.13,11.75,108.218,0.17,1.3892,0.5355,3.22,64.18,1
7,2004,"Jabalpur","Madhya Pradesh",70.14,1119,1119.41711704312,612.888216837782,63.1692073921971,187.282,1.545,114.482,35.16,31.768,28.05,23.222,11.615,48.12,0.08,1.386,0.508,2.27,67.87,1
7,2005,"Jabalpur","Madhya Pradesh",58.52,894,776.588037782341,448.597256673511,47.5562119096509,159.656,1.485,96.268,35.79,32.212,26.855,23.666,10.425,36.794,0.07,1.4624,0.54,0.91,57.61,1
7,2006,"Jabalpur","Madhya Pradesh",64.18,833,1367.61122464066,811.372257905544,91.6759244353183,234.894,1.81,96.71,35.935,32.064,28.815,23.52,12.38,113.786,0.09,1.4958,0.5775,1.97,62.21,1
7,2007,"Jabalpur","Madhya Pradesh",65.8,433,1374.01749486653,809.250825462012,136.43704312115,172.48,1.475,97.342,34.615,32.026,27.86,23.48,11.43,50.09,0.085,1.3694,0.467,2.85,62.95,1
7,2008,"Jabalpur","Madhya Pradesh",67.4,542,1672.82094455852,980.25895687885,280.356320328542,232.942,0.42,113.752,35.875,31.578,28.66,23.032,12.225,92.97,0.02,1.2524,0.4825,4.47,62.93,1
7,2009,"Jabalpur","Madhya Pradesh",65.6,709,2121.673724846,1295.09756057495,312.439195071869,199.414,21.925,97.114,50.685,32.808,27.995,24.26,11.565,70.452,1.095,1.3718,0.533,3.74,61.86,1
7,2010,"Jabalpur","Madhya Pradesh",67.6,1237,2447.15886652977,1426.04629158111,283.45360164271,192.066,11.195,89.858,41.685,32.758,28.645,24.218,12.21,78.088,0.56,1.1608,0.5625,6.05,61.55,1
7,2011,"Jabalpur","Madhya Pradesh",63.4,1213,1921.18403285421,1185.27016016427,127.74253798768,272.404,0.06,112.026,33.64,31.49,28.07,22.944,11.635,135.68,0,1.1916,0.438,7.03,56.37,1
7,2012,"Jabalpur","Madhya Pradesh",81.62,2078,2983.75234004107,1622.31062833676,208.558373716632,235.03,1.105,87.854,34.54,31.92,27.73,23.374,11.3,122.43,0.055,1.2432,0.4995,16.85,64.77,1
7,2013,"Jabalpur","Madhya Pradesh",81.55,940,3078.55101437372,1177.17341273101,24.595613963039,361.956,0.76,114.76,38.005,31.196,26.975,22.654,10.54,216.982,0.035,1.2274,0.509,11.89,69.66,1
7,2014,"Jabalpur","Madhya Pradesh",80,1083,2328.69979466119,947.699383983573,63.6714579055441,203.884,5.47,99.664,36.22,32.354,27.21,23.812,10.77,80.726,0.27,1.2458,0.4585,17.43,62.57,1
7,2015,"Jabalpur","Madhya Pradesh",94,879,3585.55761806981,1336.80739219713,105.527063655031,187.008,0.14,108.698,34.715,32.398,28.765,23.812,12.33,54.138,0,1.1804,0.5075,26.7,67.3,1
8,1990,"Balaghat","Madhya Pradesh",236.3,1257,1334.30409856263,786.922669404517,63.349749486653,347.352,14.765,113.974,54.865,29.604,27.51,21.892,12.245,185.324,0.73,1.611,0.983,119.45,116.85,1
8,1991,"Balaghat","Madhya Pradesh",236.2,1009,2029.30235728953,1010.19878439425,180.074611909651,251.706,6.265,107.672,41.955,30.712,26.38,22.252,11.68,108.556,0.315,1.7094,0.7915,116.45,119.75,1
8,1992,"Balaghat","Madhya Pradesh",237.3,1111,2175.92892813142,944.327310061602,213.716180698152,238.172,0.65,90.4,43.205,30.664,26.4,22.968,12.15,103.494,0.045,1.6598,0.756,119.65,117.65,1
8,1993,"Balaghat","Madhya Pradesh",241.6,1240,1980.56436960986,660.86281724846,49.5900123203285,287.382,1.48,111.28,46.81,30.716,26.815,22.944,10.885,130.25,0.07,2.0076,0.952,122.36,119.24,1
8,1994,"Balaghat","Madhya Pradesh",243.7,937,2013.09210677618,858.524574948665,103.104616016427,408.634,0.185,117.338,48.355,29.452,26.58,22.002,11.515,240.518,0,1.9562,0.9275,123.83,119.87,1
8,1995,"Balaghat","Madhya Pradesh",243.3,1216,2022.01783983573,863.23039835729,103.954546201232,277.5,5.085,106.054,50.94,31.024,27.28,23.416,12.84,130.484,0.255,2.2052,1.419,124.25,119.05,1
8,1996,"Balaghat","Madhya Pradesh",235.9,1040,2072.18047638604,884.407022587269,105.733577002053,212.018,1.565,94.372,47.705,30.234,27.64,23.006,11.075,69.222,0.065,1.9894,0.86,120.24,115.66,1
8,1997,"Balaghat","Madhya Pradesh",243.9,1057,2573.60074743327,1077.86772073922,134.861174537988,214.54,56.84,98.08,68.545,30.544,26.245,22.532,14.225,67.836,2.84,1.7186,0.9015,123.71,120.19,1
8,1998,"Balaghat","Madhya Pradesh",240.1,1247,2155.33875154004,508.913396303901,68.391523613963,249.68,8.3,104.792,49.725,31.304,27.42,23.474,11.895,102.496,0.415,1.6448,0.876,118.25,121.85,1
8,1999,"Balaghat","Madhya Pradesh",249.7,1335,2189.21783162218,1002.04045995893,133.884320328542,295.356,0.99,102.416,48.35,30.25,27.62,22.294,11.56,141.808,0.045,1.9416,0.7415,129.64,120.06,1
8,2000,"Balaghat","Madhya Pradesh",246.6,849,2273.60136344969,1449.27883367556,230.355794661191,239.82,0,110.576,42.505,30.686,28.26,22.468,12.065,88.806,0,1.6454,0.696,124.91,121.69,1
8,2001,"Balaghat","Madhya Pradesh",249.5,1436,1148.60168377823,1434.96825462012,160.950554414784,247.842,0.6,117.222,48.415,30.208,27.675,22.122,12.39,78.3,0.03,1.5848,0.735,128.68,120.82,1
8,2002,"Balaghat","Madhya Pradesh",247.5,840,2239.39219712526,1381.99527720739,161.733880903491,213.68,1.005,114.704,45.22,30.768,28.195,22.676,12.905,55.266,0.035,1.692,0.7215,125,122.5,1
8,2003,"Balaghat","Madhya Pradesh",252.1,1469,2939.97259958932,1753.00090349076,193.252509240246,282.826,11.045,109.182,47.785,30.634,27.41,22.548,12.125,130.44,0.545,1.6926,0.582,128.23,123.87,1
8,2004,"Balaghat","Madhya Pradesh",224.8,1096,2584.8768788501,1555.63446406571,201.516813141684,229.604,0.975,113.202,42.915,30.494,27.415,22.404,12.13,73.772,0.055,1.6208,0.6135,109.61,115.19,1
8,2005,"Balaghat","Madhya Pradesh",248.7,1469,3175.35257494867,2027.30843531828,218.774291581109,252.808,1.27,112.56,45.265,31.138,26.285,23.05,11.005,92.258,0.065,1.6814,0.716,126.22,122.48,1
8,2006,"Balaghat","Madhya Pradesh",248.65,1204,3253.873724846,2008.15254209446,227.062891170431,303.572,1.565,100.23,43.645,30.83,28.34,22.744,13.06,163.786,0.08,1.7672,0.6775,127.29,121.36,1
8,2007,"Balaghat","Madhya Pradesh",249.8,936,3835.01987679671,2298.91914579055,228.113051334702,252.124,2.185,109.848,42.155,30.788,27.365,22.7,12.075,99.908,0.12,1.5564,0.518,128.72,121.08,1
8,2008,"Balaghat","Madhya Pradesh",249.8,727,4192.88530595483,2535.40331827515,299.26758110883,274.542,0.05,113.694,43.64,30.464,28.32,22.376,13.04,116.49,0,1.4486,0.5655,130.81,118.99,1
8,2009,"Balaghat","Madhya Pradesh",247.8,1365,4428.16055852156,2895.0163613963,233.552772073922,245.858,9.76,104.406,49.96,31.658,27.77,23.57,12.48,92.75,0.49,1.5286,0.615,130.82,116.98,1
8,2010,"Balaghat","Madhya Pradesh",247.9,1424,4594.01967967146,2994.83561396304,500.523843942505,320.296,10.31,100.15,48.945,31.372,28.24,23.284,12.955,177.318,0.515,1.3442,0.658,132.15,115.75,1
8,2011,"Balaghat","Madhya Pradesh",246.7,1363,5297.23155646817,3605.5483613963,252.150702258727,281.706,0.025,111.192,40.665,30.51,27.62,22.422,12.34,129.36,0,1.3834,0.4925,141.89,104.81,1
8,2012,"Balaghat","Madhya Pradesh",260.77,1865,5089.22373141684,2611.79092977413,150.743265708419,321.466,1.25,95.612,41.875,30.594,27.27,22.504,11.985,183.466,0.06,1.423,0.556,145.87,114.9,1
8,2013,"Balaghat","Madhya Pradesh",258.65,1678,4915.66714989733,3895.04593429158,284.950509240246,395.968,0.215,116.326,46.455,29.902,26.845,21.814,11.56,226.364,0,1.405,0.5445,144.57,114.08,1
8,2014,"Balaghat","Madhya Pradesh",245,1834,4637.77453798768,3000.85256673511,176.520739219713,250.788,3.51,98.632,42.48,31.37,26.74,23.282,11.455,112.634,0.17,1.4112,0.5555,151.85,93.15,1
8,2015,"Balaghat","Madhya Pradesh",266,1674,6333.39991786448,4181.78217659138,297.504887063655,263.03,0.02,111.386,42.74,31.068,28.595,23.282,13.31,111.104,0,1.332,0.574,156.92,109.08,1
9,1990,"Chhindwara","Madhya Pradesh",20.8,995,107.169117043121,50.622160164271,8.80006570841889,283.532,13.78,117.298,49.295,28.978,27.415,21.386,12.39,142.186,0.685,1.9312,1.077,0.01,20.79,1
9,1991,"Chhindwara","Madhya Pradesh",19.1,565,146.975088295688,58.6460205338809,11.2011498973306,180.988,3.925,100.504,20.81,30.258,26.71,21.78,11.9,70.318,0.195,1.9546,0.895,0.01,19.09,1
9,1992,"Chhindwara","Madhya Pradesh",18.6,694,136.58281724846,52.5917864476386,7.71346201232033,195.31,1.47,92.094,35.25,30.202,26.57,22.592,12.13,81.888,0.075,1.9378,0.936,0,18.6,1
9,1993,"Chhindwara","Madhya Pradesh",19.4,902,118.890529774127,48.4338726899384,8.45154825462012,245.046,1.54,112.824,38.53,30.038,26.915,22.498,11.125,109.422,0.075,2.2604,0.981,0,19.4,1
9,1994,"Chhindwara","Madhya Pradesh",20.1,965,149.534094455852,63.4004353182752,12.882160164271,326.2,0.405,120.996,43.805,28.74,26.83,21.392,11.49,178.404,0.01,2.2614,1.059,0,20.1,1
9,1995,"Chhindwara","Madhya Pradesh",19.6,566,147.456394250513,62.5622340862423,12.7259137577002,222.238,6.525,105.138,40.41,30.608,27.64,22.98,12.73,97.614,0.325,2.396,1.4735,0,19.6,1
9,1996,"Chhindwara","Madhya Pradesh",19,832,143.340369609856,60.7266529774127,12.3363449691992,181.072,3.915,91.556,44,29.736,27.795,22.5,11.015,64.034,0.195,2.2784,1.0005,0,19,1
9,1997,"Chhindwara","Madhya Pradesh",19.7,756,166.115901437372,72.0413223819302,19.5576098562628,175.192,64.48,100.518,75.395,29.928,25.73,21.806,14.295,48.48,3.225,1.969,1.0165,0,19.7,1
9,1998,"Chhindwara","Madhya Pradesh",19.4,624,107.757240246407,60.3798110882957,9.34546201232033,209.768,23.035,102.7,51.165,30.604,27.315,23.02,11.88,86.682,1.15,1.865,0.9415,0.72,18.68,1
9,1999,"Chhindwara","Madhya Pradesh",25.4,831,214.499088295688,82.9907186858316,25.2164106776181,255.022,0.14,101.132,45.71,29.518,27.78,21.652,11.36,124.214,0,2.1044,0.7825,0,25.4,1
9,2000,"Chhindwara","Madhya Pradesh",24.8,444,216.600246406571,95.5742094455852,28.1528377823409,180.47,0.065,106.244,26.53,30.106,28.805,21.964,12.025,58.968,0,1.8264,0.855,0.01,24.79,1
9,2001,"Chhindwara","Madhya Pradesh",25.4,445,228.650069815195,100.652845995893,31.9195071868583,188.864,0.37,118.2,39.08,29.732,27.705,21.728,12.405,46.516,0.005,1.791,0.871,0,25.4,1
9,2002,"Chhindwara","Madhya Pradesh",25.4,433,248.227367556468,112.888657084189,31.1747186858316,173.812,1.96,111.916,36.17,30.042,28.43,22.034,13.13,41.318,0.1,2.0344,0.913,0,25.4,1
9,2003,"Chhindwara","Madhya Pradesh",24.3,868,260.889190965092,120.520016427105,34.4052073921971,224.092,4.095,111.648,33.065,29.904,27.875,21.896,12.58,94.34,0.205,1.9462,0.6965,0,24.3,1
9,2004,"Chhindwara","Madhya Pradesh",22.68,671,210.720019712526,112.105330595483,25.0811926078029,179.298,3.52,114.342,35.45,30.048,27.675,22.042,12.375,44.7,0.175,1.8102,0.7385,0,22.68,1
9,2005,"Chhindwara","Madhya Pradesh",21.57,764,258.866574948665,104.63088788501,33.4312854209446,200.446,0.595,110.474,37.865,30.458,26.3,22.45,11,66.44,0.035,1.8108,0.8265,0,21.57,1
9,2006,"Chhindwara","Madhya Pradesh",20.56,811,280.592072279261,109.463635318275,31.1768969199179,249.432,3.13,101.322,33.54,30.254,28.205,22.246,12.9,129.49,0.155,1.9336,0.795,0,20.56,1
9,2007,"Chhindwara","Madhya Pradesh",20.5,586,315.066899383984,95.8339219712526,27.9086242299795,199.122,2.295,108.654,31.495,30.208,27.455,22.2,12.15,72.092,0.11,1.6742,0.678,0,20.5,1
9,2008,"Chhindwara","Madhya Pradesh",19.3,496,282.314217659138,96.6109650924025,38.5635400410678,212.328,0.64,114.896,35.48,29.75,28.23,21.742,12.93,75.832,0.03,1.5656,0.6925,0,19.3,1
9,2009,"Chhindwara","Madhya Pradesh",18.8,755,379.424919917864,131.357568788501,48.1171909650924,201.748,26.575,107.216,56.38,30.994,27.81,22.986,12.51,67.446,1.325,1.6616,0.72,0,18.8,1
9,2010,"Chhindwara","Madhya Pradesh",18.3,1650,352.545930184805,149.021371663244,61.9389240246407,244.166,16.9,99.338,44.81,30.896,28.345,22.888,13.045,126.066,0.85,1.4898,0.802,0,18.3,1
9,2011,"Chhindwara","Madhya Pradesh",20.2,2129,406.072262833676,168.555104722793,56.0158028747433,233.072,0.29,113.292,29.815,29.912,27.845,21.908,12.55,101.902,0,1.5276,0.6845,0,20.2,1
9,2012,"Chhindwara","Madhya Pradesh",13.94,2753,289.514621765914,117.13721889117,26.3938299794661,231.06,2.925,94.646,33.005,29.922,27.205,21.912,11.905,117.074,0.145,1.5894,0.6455,0,13.94,1
9,2013,"Chhindwara","Madhya Pradesh",13.81,2031,331.705424229979,106.962561806981,17.238963449692,341.208,1.555,118.95,44.74,29.336,26.66,21.328,11.355,192.54,0.08,1.6386,0.706,0,13.81,1
9,2014,"Chhindwara","Madhya Pradesh",20,2400,442.600410677618,180.542094455852,41.5540041067762,189.558,4.015,96.268,32.895,30.85,27.055,22.842,11.75,75.62,0.19,1.6536,0.657,0.04,19.96,1
9,2015,"Chhindwara","Madhya Pradesh",31,1742,845.234414784394,321.004681724846,70.1223819301848,210.156,0.075,113.41,31.37,30.466,28.455,22.842,13.15,77.86,0,1.5078,0.7125,0.04,30.96,1
10,1990,"Narsinghpur","Madhya Pradesh",11.4,1114,104.771383983573,98.8976919917865,5.44390965092402,310.142,9.7,118.882,42.8,30.644,27.855,22.804,12.865,169.972,0.485,1.7814,0.9695,0,11.4,1
10,1991,"Narsinghpur","Madhya Pradesh",11,1173,97.6854209445585,87.8247227926078,5.25289527720739,190.32,4,98.546,22.035,32.042,26.995,23.198,12.66,81.056,0.21,1.8356,0.8205,0,11,1
10,1992,"Narsinghpur","Madhya Pradesh",10.6,1038,79.7024229979466,50.9740287474333,1.33207392197125,207.052,0.79,88.892,34.065,31.864,26.83,24.048,13.08,97.648,0.05,1.7046,0.7915,0,10.6,1
10,1993,"Narsinghpur","Madhya Pradesh",10,1100,73.7248459958932,65.5145790554415,2.05256673511294,230.5,0.965,105.802,35.24,31.746,27.59,23.856,11.73,104.198,0.05,2.061,0.8255,0,10,1
10,1994,"Narsinghpur","Madhya Pradesh",9.1,1044,75.4758110882957,64.1925585215606,3.39259958932238,304.28,0.16,121.486,37.49,30.358,27.175,22.864,12.33,160.288,0,2.0018,0.911,0,9.1,1
10,1995,"Narsinghpur","Madhya Pradesh",9,800,70.8009856262834,60.207227926078,3.16681724845996,202.796,9.115,100.486,42.255,32.208,27.735,24.482,13.64,83.42,0.46,2.1994,1.375,0,9,1
10,1996,"Narsinghpur","Madhya Pradesh",9.4,1085,72.5695441478439,61.7412073921971,3.26818891170431,189.09,1.5,92.446,39.36,31.274,28.29,24.052,11.55,72.734,0.07,2.0288,0.786,0,9.4,1
10,1997,"Narsinghpur","Madhya Pradesh",8.2,1098,62.1031293634497,52.7601806981519,5.08366324435318,174.674,49.115,96.33,65.265,31.494,25.58,23.196,14.87,53.228,2.46,1.7256,0.883,0,8.2,1
10,1998,"Narsinghpur","Madhya Pradesh",6.6,1167,48.2713429158111,39.3967145790554,2.23939219712526,219.098,14.7,101.056,43.76,32.304,27.865,24.36,12.5,98.494,0.735,1.6486,0.764,0,6.6,1
10,1999,"Narsinghpur","Madhya Pradesh",9.4,1277,70.2069979466119,50.9916221765914,7.5601478439425,294.516,0.415,97.766,42.085,31.212,28.295,23.068,12.175,169.002,0.015,1.8756,0.6585,0,9.4,1
10,2000,"Narsinghpur","Madhya Pradesh",10.8,843,81.8396057494867,62.4315400410678,8.6861273100616,181.74,0.085,100.32,27.37,31.876,29.225,23.378,12.855,66.154,0,1.6028,0.707,0,10.8,1
10,2001,"Narsinghpur","Madhya Pradesh",13.2,1167,107.822587268994,82.5533963039014,12.4963613963039,174.378,0.53,114.524,30.69,31.438,28.105,23.112,13.05,41.87,0.025,1.5168,0.754,0.03,13.17,1
10,2002,"Narsinghpur","Madhya Pradesh",13,700,109.238439425051,79.6144558521561,11.8169199178645,156.986,2.555,101.7,36.24,32.028,28.96,23.702,13.905,34.716,0.15,1.731,0.7285,0.06,12.94,1
10,2003,"Narsinghpur","Madhya Pradesh",13.3,1173,107.525174537988,63.4008542094456,14.4852566735113,219.454,3.395,99.498,33.705,31.58,28.475,23.254,13.415,101.586,0.155,1.6362,0.601,0.02,13.28,1
10,2004,"Narsinghpur","Madhya Pradesh",14.03,1066,130.94052073922,72.8753347022587,18.9240788501027,171.986,1.755,118.23,33.615,31.758,28.17,23.432,13.11,34.246,0.095,1.5742,0.5825,0.02,14.01,1
10,2005,"Narsinghpur","Madhya Pradesh",13.05,1067,137.647219712526,64.9970390143737,21.5927926078029,158.534,0.82,100.672,34.085,32.124,26.875,23.798,11.815,37.078,0.05,1.6158,0.6555,0.06,12.99,1
10,2006,"Narsinghpur","Madhya Pradesh",13.61,1071,204.042685010267,74.7985478439425,24.8568344969199,230.46,1.82,99.558,32.81,32.008,28.69,23.68,13.63,112.416,0.1,1.6944,0.654,1.44,12.17,1
10,2007,"Narsinghpur","Madhya Pradesh",12.9,650,144.170611909651,65.7629815195072,11.4558357289528,165.264,1.025,100.542,31.615,31.908,27.89,23.58,12.825,45.962,0.05,1.4862,0.5615,0.94,11.96,1
10,2008,"Narsinghpur","Madhya Pradesh",13.1,615,157.710012320329,97.4026694045175,22.8827679671458,205.01,0.7,116.584,34.37,31.48,28.66,23.154,13.595,67.856,0.05,1.3752,0.5715,0.14,12.96,1
10,2009,"Narsinghpur","Madhya Pradesh",13.4,1112,178.273379876797,105.527063655031,29.6935195071869,199.122,22.585,102.046,52.345,32.726,28.155,24.398,13.09,69.728,1.13,1.5232,0.61,1.91,11.49,1
10,2010,"Narsinghpur","Madhya Pradesh",12.5,1560,168.760780287474,119.645790554415,26.5995893223819,199.552,10.2,93.152,39.385,32.672,28.64,24.348,13.58,88.312,0.505,1.2942,0.675,3.64,8.86,1
10,2011,"Narsinghpur","Madhya Pradesh",12,1792,206.295523613963,118.529445585216,17.3923613963039,245.114,0.17,115.4,30.985,31.488,28.285,23.16,13.225,111.374,0,1.353,0.567,4.44,7.56,1
10,2012,"Narsinghpur","Madhya Pradesh",12.91,1333,238.109177002053,148.770916632444,10.3290603696099,203.74,1.115,89.908,31.985,31.762,27.75,23.438,12.685,94.82,0.055,1.4248,0.549,4.72,8.19,1
10,2013,"Narsinghpur","Madhya Pradesh",18.36,1361,247.72201724846,124.20709650924,14.0742406570842,336.284,1.6,119.044,39.265,31.086,27.1,22.758,12.04,191.578,0.075,1.4312,0.618,10.02,8.34,1
10,2014,"Narsinghpur","Madhya Pradesh",18,1407,306.502669404517,130.367310061602,17.1158932238193,188.21,4.52,99.196,33.65,32.418,27.515,24.09,12.45,71.234,0.215,1.4516,0.5375,16.73,1.27,1
10,2015,"Narsinghpur","Madhya Pradesh",34,2627,709.693798767967,287.267186858316,45.2905133470226,178.57,0.11,112.518,32.445,32.232,28.825,24.09,13.765,47.104,0,1.331,0.6055,27.38,6.62,1
11,1990,"Seoni","Madhya Pradesh",95.8,1424,160.51909650924,103.133519507187,13.2428254620123,300.416,15.235,115.562,50.71,29.82,27.875,21.968,12.37,155.718,0.755,1.7024,1.001,19.4,76.4,1
11,1991,"Seoni","Madhya Pradesh",95.5,620,279.228665297741,172.417700205339,26.8027515400411,200.016,4.995,104.282,29.16,31.142,26.77,22.27,11.99,79.776,0.245,1.7794,0.812,17.21,78.29,1
11,1992,"Seoni","Madhya Pradesh",96.8,1005,246.13039835729,266.40473100616,21.8962792607803,197.694,1.035,89.41,37.755,30.972,26.635,23.156,12.47,81.406,0.055,1.7338,0.8085,21.19,75.61,1
11,1993,"Seoni","Madhya Pradesh",98.4,1374,185.072821355236,167.760887063655,7.83158932238193,238.506,1.46,110.862,40.635,30.928,27.365,23.016,10.98,99.766,0.07,2.0772,0.918,19.33,79.07,1
11,1994,"Seoni","Madhya Pradesh",100.2,1398,235.887671457906,149.003778234086,10.9129527720739,333.36,0.245,119.264,43.76,29.568,26.99,22.08,11.705,182.368,0,1.9988,0.9385,19.43,80.77,1
