"Dist Code","Year","State Code","State Name","Dist Name","JUNE ACTUAL (Millimeters)","JULY ACTUAL (Millimeters)","AUGUST ACTUAL (Millimeters)","SEPTEMBER ACTUAL (Millimeters)","OCTOBER ACTUAL (Millimeters)","NOVEMBER ACTUAL (Millimeters)","DECEMBER ACTUAL (Millimeters)"
"6","1984","14","Chhattisgarh","Surguja","152.26","106.11","102.29","105.12","78.31","45.34","34.66"
"6","1985","14","Chhattisgarh","Surguja","126.47","104.41","102.1","104.95","106.71","52.36","41.38"
"6","1986","14","Chhattisgarh","Surguja","158.5","106.48","103.03","106.88","74.37","47.38","39.99"
"6","1987","14","Chhattisgarh","Surguja","56.78","107.23","102.87","107.16","86.4","51.6","36.87"
"6","1988","14","Chhattisgarh","Surguja","152.34","104.46","101.47","106.08","76.96","45.51","37.23"
"6","1989","14","Chhattisgarh","Surguja","153.61","105.76","101.51","104.86","78.77","47.4","42.4"
"6","1990","14","Chhattisgarh","Surguja","151.76","103.27","102.26","104.03","84.38","49.61","35.04"
"6","1991","14","Chhattisgarh","Surguja","154.67","106.81","101.22","105.37","72.81","45.7","41.13"
"6","1992","14","Chhattisgarh","Surguja","70.79","108.28","101.3","104.75","78.49","45.79","32.82"
"6","1993","14","Chhattisgarh","Surguja","92.67","108.14","102.8","104.97","86.03","50.94","35.32"
"6","1994","14","Chhattisgarh","Surguja","153.97","103.77","100.52","101.73","95.49","48.44","35.73"
"6","1995","14","Chhattisgarh","Surguja","73.75","107.59","104.64","106.78","83.08","52.62","36.47"
"6","1996","14","Chhattisgarh","Surguja","162.11","108.69","102.68","107.39","101.5","51.64","38.4"
"6","1997","14","Chhattisgarh","Surguja","68.4","106.16","103.42","104.55","73.68","51.14","40.61"
"6","1998","14","Chhattisgarh","Surguja","90.14","106.29","102.5","105.86","104.95","57.95","38.05"
"6","1999","14","Chhattisgarh","Surguja","151.29","107.44","101.06","103.23","80.54","45.87","33.85"
"6","2000","14","Chhattisgarh","Surguja","148.28","105.53","103.38","104.71","69.24","42.84","29.66"
"6","2001","14","Chhattisgarh","Surguja","145.23","104.06","101.7","94.09","92.02","48.34","33.22"
"6","2002","14","Chhattisgarh","Surguja","64.01","108.14","101.04","103.72","89.96","47.99","35.97"
"6","2003","14","Chhattisgarh","Surguja","119.53","105.17","101.86","102.88","103.36","50.89","38.52"
"6","2004","14","Chhattisgarh","Surguja","153.79","105.4","100.86","106.19","75.73","44.02","32.47"
"6","2005","14","Chhattisgarh","Surguja","114.58","104.01","102.26","105.31","74.65","43.33","33.7"
"6","2006","14","Chhattisgarh","Surguja","146.03","104.06","101.33","105.41","67.97","42.75","30.39"
"6","2007","14","Chhattisgarh","Surguja","133.91","104.59","102.48","105.17","68.56","42.49","30.52"
"6","2008","14","Chhattisgarh","Surguja","141.54","102.73","100.93","100.81","66.47","41.7","29.84"
"6","2009","14","Chhattisgarh","Surguja","43.16","105.58","103.24","105.63","78.97","47.69","34.27"
"6","2010","14","Chhattisgarh","Surguja","102.64","106.17","102.22","104.4","78.24","47.56","38.78"
"6","2011","14","Chhattisgarh","Surguja","149.67","104.62","101.06","104.2","79.03","45.25","31.61"
"6","2012","14","Chhattisgarh","Surguja","134.0","103.53","100.51","103.26","67.73","43.82","30.63"
"6","2013","14","Chhattisgarh","Surguja","144.97","103.41","100.22","104.64","98.44","47.49","35.86"
"6","2014","14","Chhattisgarh","Surguja","120.01","104.71","102.87","102.97","81.64","44.26","31.4"
"6","2015","14","Chhattisgarh","Surguja","150.32","105.6","102.18","101.91","76.32","44.4","33.41"
"7","1958","6","Madhya Pradesh","Jabalpur","71.72","111.52","102.93","112.01","99.44","58.81","36.66"
"7","1959","6","Madhya Pradesh","Jabalpur","110.17","109.78","101.3","111.34","89.36","46.94","33.3"
"7","1960","6","Madhya Pradesh","Jabalpur","85.19","111.27","101.88","105.56","94.3","47.82","32.46"
"7","1961","6","Madhya Pradesh","Jabalpur","98.58","109.56","102.21","111.41","97.11","49.64","40.81"
"7","1962","6","Madhya Pradesh","Jabalpur","42.77","111.72","103.13","109.68","70.14","43.66","59.36"
"7","1963","6","Madhya Pradesh","Jabalpur","131.31","112.75","101.14","111.42","85.4","46.94","31.53"
"7","1964","6","Madhya Pradesh","Jabalpur","106.44","110.02","100.51","113.54","80.05","46.15","30.2"
"7","1965","6","Madhya Pradesh","Jabalpur","83.74","112.48","103.8","112.29","76.22","44.58","34.07"
"7","1966","6","Madhya Pradesh","Jabalpur","99.52","116.23","102.78","113.8","77.99","62.02","39.71"
"7","1967","6","Madhya Pradesh","Jabalpur","101.89","110.59","101.13","110.26","71.64","41.69","75.23"
"7","1968","6","Madhya Pradesh","Jabalpur","82.97","111.07","102.05","113.88","78.92","43.45","32.29"
"7","1969","6","Madhya Pradesh","Jabalpur","42.16","109.58","101.63","110.22","70.5","52.4","28.11"
"7","1970","6","Madhya Pradesh","Jabalpur","158.25","112.71","100.86","110.71","72.99","40.04","26.86"
"7","1971","6","Madhya Pradesh","Jabalpur","164.34","109.79","101.48","110.61","105.15","49.31","37.76"
"7","1972","6","Madhya Pradesh","Jabalpur","56.23","114.19","101.83","111.44","82.43","49.54","36.7"
"7","1973","6","Madhya Pradesh","Jabalpur","37.21","109.25","100.49","112.66","88.76","46.31","36.89"
"7","1974","6","Madhya Pradesh","Jabalpur","80.56","110.41","102.49","95.92","105.98","47.62","32.23"
"7","1975","6","Madhya Pradesh","Jabalpur","163.32","108.8","101.08","109.29","91.43","46.44","30.83"
"7","1976","6","Madhya Pradesh","Jabalpur","55.82","110.83","103.12","113.7","72.07","54.25","30.92"
"7","1977","6","Madhya Pradesh","Jabalpur","178.86","112.1","102.45","112.06","83.69","62.32","38.3"
"7","1978","6","Madhya Pradesh","Jabalpur","139.61","108.86","100.94","112.16","74.33","50.96","55.16"
"7","1979","6","Madhya Pradesh","Jabalpur","91.87","112.31","103.04","111.69","79.0","56.18","30.8"
"7","1980","6","Madhya Pradesh","Jabalpur","157.21","110.85","103.01","108.23","72.57","40.53","43.05"
"7","1981","6","Madhya Pradesh","Jabalpur","97.9","111.87","102.97","113.93","75.66","42.38","39.28"
"7","1982","6","Madhya Pradesh","Jabalpur","95.56","117.0","102.91","114.53","78.19","51.9","32.31"
"7","1983","6","Madhya Pradesh","Jabalpur","84.55","114.05","103.27","110.74","88.26","45.85","35.28"
"7","1984","6","Madhya Pradesh","Jabalpur","80.98","113.51","101.29","92.98","73.46","37.93","25.52"
"7","1985","6","Madhya Pradesh","Jabalpur","90.64","110.86","102.6","114.88","109.04","51.59","39.47"
"7","1986","6","Madhya Pradesh","Jabalpur","111.11","111.71","103.21","109.63","75.31","44.07","48.96"
"7","1987","6","Madhya Pradesh","Jabalpur","56.76","119.33","105.83","119.16","83.41","51.47","39.5"
"7","1988","6","Madhya Pradesh","Jabalpur","148.62","109.8","103.11","114.46","76.47","43.25","32.89"
"7","1989","6","Madhya Pradesh","Jabalpur","100.02","113.59","102.92","105.0","71.13","41.47","41.23"
"7","1990","6","Madhya Pradesh","Jabalpur","174.23","109.48","102.38","111.35","78.8","47.03","40.33"
"7","1991","6","Madhya Pradesh","Jabalpur","150.24","114.21","102.67","91.05","63.89","38.06","30.11"
"7","1992","6","Madhya Pradesh","Jabalpur","21.57","115.87","101.7","111.41","75.43","43.34","28.14"
"7","1993","6","Madhya Pradesh","Jabalpur","96.09","115.26","105.54","112.52","79.45","44.86","29.98"
"7","1994","6","Madhya Pradesh","Jabalpur","178.07","108.5","100.87","112.47","84.95","46.15","30.93"
"7","1995","6","Madhya Pradesh","Jabalpur","70.03","115.61","104.92","116.31","84.16","50.66","40.9"
"7","1996","6","Madhya Pradesh","Jabalpur","53.78","114.67","102.38","115.03","87.19","48.01","31.34"
"7","1997","6","Madhya Pradesh","Jabalpur","53.72","111.64","103.47","111.34","84.92","67.42","64.82"
"7","1998","6","Madhya Pradesh","Jabalpur","87.3","112.43","104.0","112.12","83.76","59.91","31.09"
"7","1999","6","Madhya Pradesh","Jabalpur","61.73","112.04","103.03","111.33","94.01","49.61","34.01"
"7","2000","6","Madhya Pradesh","Jabalpur","103.24","110.0","104.33","111.9","74.35","42.1","26.96"
"7","2001","6","Madhya Pradesh","Jabalpur","162.81","108.75","102.84","93.79","85.86","42.78","27.08"
"7","2002","6","Madhya Pradesh","Jabalpur","107.61","106.72","101.03","111.13","80.61","45.72","32.42"
"7","2003","6","Madhya Pradesh","Jabalpur","82.11","110.8","100.77","107.97","72.45","42.01","31.48"
"7","2004","6","Madhya Pradesh","Jabalpur","177.49","111.51","100.93","108.75","73.73","42.95","27.37"
"7","2005","6","Madhya Pradesh","Jabalpur","76.87","110.17","103.92","113.02","77.36","41.97","29.61"
"7","2006","6","Madhya Pradesh","Jabalpur","81.25","113.01","102.46","113.15","73.68","43.6","28.27"
"7","2007","6","Madhya Pradesh","Jabalpur","91.34","112.0","102.27","111.81","69.29","40.64","28.59"
"7","2008","6","Madhya Pradesh","Jabalpur","162.91","113.15","104.18","113.14","75.38","43.23","28.52"
"7","2009","6","Madhya Pradesh","Jabalpur","61.96","111.95","105.1","115.76","90.8","59.43","41.94"
"7","2010","6","Madhya Pradesh","Jabalpur","49.74","111.51","103.24","110.52","74.28","50.92","32.45"
"7","2011","6","Madhya Pradesh","Jabalpur","167.74","109.45","101.7","110.81","70.43","41.1","26.18"
"7","2012","6","Madhya Pradesh","Jabalpur","49.04","108.48","100.71","110.97","70.07","41.62","27.46"
"7","2013","6","Madhya Pradesh","Jabalpur","165.44","108.01","98.71","112.73","88.91","44.06","31.95"
"7","2014","6","Madhya Pradesh","Jabalpur","102.11","108.52","103.72","111.62","72.35","40.67","31.77"
"7","2015","6","Madhya Pradesh","Jabalpur","144.49","110.9","102.54","110.62","74.94","42.39","27.04"
"8","1958","6","Madhya Pradesh","Balaghat","102.17","109.16","103.06","108.69","97.51","58.99","41.29"
"8","1959","6","Madhya Pradesh","Balaghat","162.69","108.98","101.57","108.66","92.44","51.24","40.87"
"8","1960","6","Madhya Pradesh","Balaghat","133.03","109.42","103.66","110.83","92.74","53.32","41.71"
"8","1961","6","Madhya Pradesh","Balaghat","147.42","107.5","103.01","109.27","93.27","49.95","50.76"
"8","1962","6","Madhya Pradesh","Balaghat","63.52","109.32","102.68","107.82","69.14","47.79","74.97"
"8","1963","6","Madhya Pradesh","Balaghat","170.85","109.15","101.17","109.59","93.47","51.98","40.59"
"8","1964","6","Madhya Pradesh","Balaghat","144.12","108.09","100.86","109.46","80.33","52.69","39.42"
"8","1965","6","Madhya Pradesh","Balaghat","140.55","110.48","104.03","109.36","73.2","48.36","39.69"
"8","1966","6","Madhya Pradesh","Balaghat","106.42","113.13","103.06","111.74","75.0","58.41","59.83"
"8","1967","6","Madhya Pradesh","Balaghat","158.85","109.02","101.82","108.2","69.7","46.89","80.35"
"8","1968","6","Madhya Pradesh","Balaghat","118.5","109.7","103.79","111.0","73.7","47.73","41.39"
"8","1969","6","Madhya Pradesh","Balaghat","76.24","108.24","102.32","108.06","68.6","51.05","35.76"
"8","1970","6","Madhya Pradesh","Balaghat","156.63","109.67","101.12","108.15","70.06","45.52","34.37"
"8","1971","6","Madhya Pradesh","Balaghat","159.51","108.08","102.0","109.27","106.33","52.62","44.2"
"8","1972","6","Madhya Pradesh","Balaghat","95.34","111.74","103.38","97.88","70.45","47.72","40.15"
"8","1973","6","Madhya Pradesh","Balaghat","61.51","109.71","101.78","110.04","106.74","54.0","43.46"
"8","1974","6","Madhya Pradesh","Balaghat","106.19","109.23","103.09","99.96","109.16","55.24","41.67"
"8","1975","6","Madhya Pradesh","Balaghat","172.44","107.3","102.16","106.99","103.27","52.43","39.17"
"8","1976","6","Madhya Pradesh","Balaghat","81.51","108.13","102.13","110.72","70.12","54.0","38.09"
"8","1977","6","Madhya Pradesh","Balaghat","170.26","109.79","102.99","109.84","83.02","60.23","47.14"
"8","1978","6","Madhya Pradesh","Balaghat","151.4","107.06","101.47","106.39","73.3","52.69","67.6"
"8","1979","6","Madhya Pradesh","Balaghat","149.41","110.22","103.39","112.14","77.65","53.87","40.94"
"8","1980","6","Madhya Pradesh","Balaghat","163.35","108.0","102.24","111.68","70.86","48.46","56.79"
"8","1981","6","Madhya Pradesh","Balaghat","165.44","109.14","102.58","110.25","76.88","48.24","49.47"
"8","1982","6","Madhya Pradesh","Balaghat","146.03","113.69","103.27","110.72","81.71","51.01","39.36"
"8","1983","6","Madhya Pradesh","Balaghat","110.11","111.67","104.05","108.8","89.85","51.19","47.22"
"8","1984","6","Madhya Pradesh","Balaghat","84.96","109.35","102.51","91.54","77.79","45.27","36.02"
"8","1985","6","Madhya Pradesh","Balaghat","153.7","108.07","103.06","111.04","107.24","54.19","45.06"
"8","1986","6","Madhya Pradesh","Balaghat","156.69","109.02","102.5","111.71","73.09","50.02","64.07"
"8","1987","6","Madhya Pradesh","Balaghat","102.97","113.92","105.64","111.69","86.08","56.0","45.93"
"8","1988","6","Madhya Pradesh","Balaghat","158.93","107.56","102.98","111.13","77.63","49.07","39.93"
"8","1989","6","Madhya Pradesh","Balaghat","140.79","110.24","103.32","109.96","71.74","48.38","54.51"
"8","1990","6","Madhya Pradesh","Balaghat","160.68","106.69","102.28","109.05","91.17","55.71","54.02"
"8","1991","6","Madhya Pradesh","Balaghat","162.16","111.47","102.75","93.86","68.12","45.79","38.12"
"8","1992","6","Madhya Pradesh","Balaghat","50.63","112.98","101.93","109.27","77.19","49.43","36.98"
"8","1993","6","Madhya Pradesh","Balaghat","139.27","111.68","106.0","110.77","88.68","52.26","41.36"
"8","1994","6","Madhya Pradesh","Balaghat","166.25","106.34","101.67","109.9","102.53","54.84","41.87"
"8","1995","6","Madhya Pradesh","Balaghat","112.63","112.14","105.68","112.99","86.83","55.63","46.25"
"8","1996","6","Madhya Pradesh","Balaghat","54.63","111.93","102.88","112.14","90.28","54.08","41.33"
"8","1997","6","Madhya Pradesh","Balaghat","74.37","110.4","104.6","109.65","91.38","60.79","76.3"
"8","1998","6","Madhya Pradesh","Balaghat","108.34","110.27","105.16","110.86","89.33","59.95","39.5"
"8","1999","6","Madhya Pradesh","Balaghat","83.4","111.92","104.16","110.22","102.38","54.6","42.1"
"8","2000","6","Madhya Pradesh","Balaghat","155.2","109.01","104.84","109.86","73.97","48.5","36.51"
"8","2001","6","Madhya Pradesh","Balaghat","158.82","109.18","103.69","109.41","105.01","55.78","41.05"
"8","2002","6","Madhya Pradesh","Balaghat","164.3","118.45","100.75","109.67","80.35","50.2","40.24"
"8","2003","6","Madhya Pradesh","Balaghat","149.8","110.46","101.4","106.49","77.76","48.4","47.17"
"8","2004","6","Madhya Pradesh","Balaghat","167.87","109.97","102.29","111.84","74.04","48.88","36.95"
"8","2005","6","Madhya Pradesh","Balaghat","147.61","108.77","104.39","111.03","91.0","50.02","40.51"
"8","2006","6","Madhya Pradesh","Balaghat","101.92","112.21","103.21","111.57","72.24","49.83","37.46"
"8","2007","6","Madhya Pradesh","Balaghat","156.06","110.91","102.65","110.03","69.59","46.46","37.85"
"8","2008","6","Madhya Pradesh","Balaghat","162.09","112.55","105.01","110.55","78.27","49.61","37.67"
"8","2009","6","Madhya Pradesh","Balaghat","104.28","109.64","104.19","114.84","89.08","54.91","45.01"
"8","2010","6","Madhya Pradesh","Balaghat","100.96","109.41","103.81","108.7","77.87","55.83","42.06"
"8","2011","6","Madhya Pradesh","Balaghat","167.28","109.57","101.32","108.68","69.11","46.65","34.68"
"8","2012","6","Madhya Pradesh","Balaghat","92.42","105.39","101.41","108.77","70.07","47.5","36.25"
"8","2013","6","Madhya Pradesh","Balaghat","159.76","106.19","99.92","110.15","105.61","52.04","40.87"
"8","2014","6","Madhya Pradesh","Balaghat","98.23","108.83","104.46","109.31","72.33","46.81","38.15"
"8","2015","6","Madhya Pradesh","Balaghat","158.66","109.37","103.64","111.26","74.0","48.42","37.06"
"9","1958","6","Madhya Pradesh","Chhindwara","101.6","112.63","102.67","110.34","96.71","64.9","35.74"
"9","1959","6","Madhya Pradesh","Chhindwara","163.59","110.8","102.27","109.77","97.99","52.18","33.23"
"9","1960","6","Madhya Pradesh","Chhindwara","128.31","111.04","104.12","109.63","95.89","52.06","33.73"
"9","1961","6","Madhya Pradesh","Chhindwara","107.99","109.35","103.71","111.58","97.78","51.74","44.03"
"9","1962","6","Madhya Pradesh","Chhindwara","53.32","112.49","103.75","109.07","70.94","45.87","75.35"
"9","1963","6","Madhya Pradesh","Chhindwara","165.17","111.84","100.99","110.04","95.06","50.82","31.25"
"9","1964","6","Madhya Pradesh","Chhindwara","162.66","109.99","101.47","109.39","80.56","45.74","23.14"
"9","1965","6","Madhya Pradesh","Chhindwara","130.82","111.82","103.5","110.32","71.81","39.35","22.83"
"9","1966","6","Madhya Pradesh","Chhindwara","81.45","115.56","102.95","112.44","76.1","61.66","41.86"
"9","1967","6","Madhya Pradesh","Chhindwara","150.37","111.02","102.86","106.98","69.85","37.65","81.17"
"9","1968","6","Madhya Pradesh","Chhindwara","98.22","111.46","103.69","112.4","76.19","41.72","27.37"
"9","1969","6","Madhya Pradesh","Chhindwara","70.0","110.79","101.97","108.16","69.11","46.62","21.17"
"9","1970","6","Madhya Pradesh","Chhindwara","162.32","112.47","101.64","108.67","71.3","37.74","20.84"
"9","1971","6","Madhya Pradesh","Chhindwara","173.18","111.42","102.44","109.82","107.43","53.56","38.32"
"9","1972","6","Madhya Pradesh","Chhindwara","93.49","114.14","103.55","101.43","72.13","44.88","26.58"
"9","1973","6","Madhya Pradesh","Chhindwara","74.18","112.02","102.04","110.42","98.42","51.73","36.45"
"9","1974","6","Madhya Pradesh","Chhindwara","99.72","111.88","102.93","101.7","111.03","57.68","38.32"
"9","1975","6","Madhya Pradesh","Chhindwara","179.84","109.61","102.53","108.42","99.61","51.74","30.88"
"9","1976","6","Madhya Pradesh","Chhindwara","84.69","111.5","102.67","111.57","72.08","58.79","25.24"
"9","1977","6","Madhya Pradesh","Chhindwara","178.75","111.92","103.65","110.78","91.83","73.16","41.21"
"9","1978","6","Madhya Pradesh","Chhindwara","167.16","109.27","102.09","102.47","72.83","50.55","64.54"
"9","1979","6","Madhya Pradesh","Chhindwara","132.31","112.26","103.45","113.48","81.29","57.02","28.87"
"9","1980","6","Madhya Pradesh","Chhindwara","169.28","111.61","103.05","110.55","71.84","36.15","49.44"
"9","1981","6","Madhya Pradesh","Chhindwara","150.14","112.55","103.57","111.49","79.45","43.38","39.57"
"9","1982","6","Madhya Pradesh","Chhindwara","131.71","116.22","104.71","113.11","83.47","51.81","28.54"
"9","1983","6","Madhya Pradesh","Chhindwara","108.7","114.73","104.19","109.48","92.88","49.71","37.85"
"9","1984","6","Madhya Pradesh","Chhindwara","93.26","112.34","104.3","87.17","80.57","34.74","19.15"
"9","1985","6","Madhya Pradesh","Chhindwara","146.76","111.27","103.84","112.85","109.19","55.8","39.69"
"9","1986","6","Madhya Pradesh","Chhindwara","157.03","113.28","103.83","109.3","74.36","42.92","49.62"
"9","1987","6","Madhya Pradesh","Chhindwara","110.87","118.41","106.83","109.12","85.39","59.34","39.37"
"9","1988","6","Madhya Pradesh","Chhindwara","158.9","111.07","104.26","113.07","81.79","47.65","26.95"
"9","1989","6","Madhya Pradesh","Chhindwara","136.68","113.56","104.41","110.65","70.38","37.44","38.92"
"9","1990","6","Madhya Pradesh","Chhindwara","173.24","109.99","102.94","111.17","89.15","51.83","46.76"
"9","1991","6","Madhya Pradesh","Chhindwara","151.22","113.36","103.94","80.88","53.12","28.52","13.1"
"9","1992","6","Madhya Pradesh","Chhindwara","49.26","116.05","103.07","111.23","80.86","45.81","24.69"
"9","1993","6","Madhya Pradesh","Chhindwara","141.16","115.4","106.64","112.03","88.89","48.1","28.96"
"9","1994","6","Madhya Pradesh","Chhindwara","179.0","109.7","102.85","111.68","101.75","54.55","33.06"
"9","1995","6","Madhya Pradesh","Chhindwara","100.53","115.33","106.93","115.02","87.88","47.47","33.35"
"9","1996","6","Madhya Pradesh","Chhindwara","30.82","115.39","104.4","113.86","93.31","55.28","32.72"
"9","1997","6","Madhya Pradesh","Chhindwara","78.92","113.38","105.22","110.43","94.64","75.72","75.07"
